date,btc_open,btc_high,btc_low,btc_close,btc_volume,dxy_close,dxy_observed_date,dxy_staleness_days,eth_close,eth_observed_date,eth_staleness_days,gold_close,gold_observed_date,gold_staleness_days,nasdaq_close,nasdaq_observed_date,nasdaq_staleness_days,oil_brent_close,oil_brent_observed_date,oil_brent_staleness_days,oil_wti_close,oil_wti_observed_date,oil_wti_staleness_days,sp500_close,sp500_observed_date,sp500_staleness_days,us10y_close,us10y_observed_date,us10y_staleness_days,us2y_close,us2y_observed_date,us2y_staleness_days,vix_close,vix_observed_date,vix_staleness_days,btc_return_1d,dxy_return_1d,eth_return_1d,gold_return_1d,nasdaq_return_1d,oil_brent_return_1d,oil_wti_return_1d,sp500_return_1d,us10y_return_1d,us2y_return_1d,vix_return_1d,btc_volume_change_1d,dataset_split,btc_return_1d_scaled,dxy_return_1d_scaled,eth_return_1d_scaled,gold_return_1d_scaled,nasdaq_return_1d_scaled,oil_brent_return_1d_scaled,oil_wti_return_1d_scaled,sp500_return_1d_scaled,us10y_return_1d_scaled,us2y_return_1d_scaled,vix_return_1d_scaled,btc_volume_change_1d_scaled,btc_forward_return_30p,btc_target_date_30p,btc_target_split_30p,dxy_macro_contribution,eth_macro_contribution,gold_macro_contribution,nasdaq_macro_contribution,oil_brent_macro_contribution,oil_wti_macro_contribution,sp500_macro_contribution,us10y_macro_contribution,us2y_macro_contribution,vix_macro_contribution,macro_support_score,macro_support_trend_21d,macro_support_impulse_21d,btc_drawdown,btc_distance_to_200d,btc_return_30d,btc_return_90d,btc_volume_change_21d_mean,btc_realized_vol_30d,valuation_component,macro_component,participation_component,accumulation_score,signal_zone,dxy_corr_90d,eth_corr_90d,gold_corr_90d,nasdaq_corr_90d,oil_brent_corr_90d,oil_wti_corr_90d,sp500_corr_90d,us10y_corr_90d,us2y_corr_90d,vix_corr_90d,btc_lstm_target_date_30p,btc_lstm_sample_split,btc_lstm_pred_forward_return_30p,btc_lstm_actual_forward_return_30p,btc_lstm_residual_forward_return_30p,buy_signal_zone_gate,buy_signal_score_gate,buy_signal_lstm_gate,buy_signal_strength,buy_signal,buy_signal_label
2018-01-22,11633.099609,11966.400391,10240.200195,10931.400391,10537400320.0,90.4000015258789,2018-01-22,0,1003.260009765625,2018-01-22,0.0,1330.9000244140625,2018-01-22,0,7408.02978515625,2018-01-22,0,69.02999877929688,2018-01-22,0,63.4900016784668,2018-01-22,0,2832.969970703125,2018-01-22,0,2.6649999618530273,2018-01-22,0,1.3899999856948853,2018-01-22,0,11.029999732971191,2018-01-22,0,-0.05823870782678853,-0.001876981003843703,-0.03449135469385678,-0.000750807103888973,0.009766383896178787,0.006121529882072929,0.001893683897817633,0.008066726499347698,0.010618080029800137,-0.009265867049609189,-0.021295538158310312,-0.018900581503549785,train,-1.2575106018518662,-0.5239709762062411,-0.6142250307488499,-0.12560599837011163,0.6010518181048528,0.18992847556154377,0.0392387898419824,0.5693227924297415,0.24211137475873404,-0.0314258513416905,-0.2736761920131874,-0.16843411907068379,-0.08835373725723039,2018-03-07,train,0.6025666226371772,-0.5835137792114075,-0.04396209942953907,0.6912095908205806,-0.0854678140026947,-0.01765745542889208,0.5693227924297415,-0.21790023728286065,0.025140681073352402,0.30104381121450613,0.1494918208216824,0.10948402130032397,0.006573294159423412,-0.42810053061841535,,-0.23511175237029014,,0.005969918081479271,1.694132643395307,,0.527189595176598,0.3373132787209862,,Neutral,,,,,,,,,,,,,,,,False,False,False,0,False,Wait
2018-01-23,10944.5,11377.599609,10129.700195,10868.400391,9660609536.0,90.12000274658205,2018-01-23,0,986.22900390625,2018-01-23,0.0,1335.699951171875,2018-01-23,0,7460.2900390625,2018-01-23,0,69.95999908447266,2018-01-23,0,64.47000122070312,2018-01-23,0,2839.1298828125,2018-01-23,0,2.624000072479248,2018-01-23,0,1.412999987602234,2018-01-23,0,11.100000381469728,2018-01-23,0,-0.005763214020764296,-0.0030973315771095633,-0.01697566502561354,0.0036065269139398115,0.007054541547735882,0.0134724079620685,0.01543549403572797,0.0021743654797181655,-0.015384574094054138,0.01654676413241174,0.006346387143536303,-0.08320750444830782,train,-0.17572027553365216,-0.8565752095464236,-0.3339474729412195,0.329711799496265,0.420762378839428,0.4563958126025313,0.166823980848905,0.12320285989758865,-0.39151207347895917,0.03926379184700518,0.013523625655235471,-0.3956518629941666,-0.13556646534848849,2018-03-08,train,0.9850614909783871,-0.31725009929415854,0.11539912982369274,0.4838767356653422,-0.2053781156711391,-0.07507079138200726,0.12320285989758865,0.35236086613106327,-0.03141103347760415,-0.014875988220759018,0.17059217523498865,0.11725838334488885,0.016597194235434543,-0.4313965096588229,,-0.3928165910484398,,-0.012804715471202724,1.4165392218308723,,0.5315095880059993,0.3247968563525315,,Neutral,,,,,,,,,,,,,,,,False,False,False,0,False,Wait
2018-01-24,10903.400391,11501.400391,10639.799805,11359.400391,9940989952.0,89.20999908447266,2018-01-24,0,1058.780029296875,2018-01-24,0.0,1355.9000244140625,2018-01-24,0,7415.06005859375,2018-01-24,0,70.52999877929688,2018-01-24,0,65.61000061035156,2018-01-24,0,2837.5400390625,2018-01-24,0,2.6540000438690186,2018-01-24,0,1.409999966621399,2018-01-24,0,11.470000267028809,2018-01-24,0,0.0451768413322895,-0.010097687909179531,0.07356407599377568,0.015123211784551671,-0.006062764347220195,0.00814750860896929,0.01768263328778019,-0.0005599757022828333,0.011432915610183558,-0.002123157117592034,0.03333332187778626,0.02902305645986103,train,0.8744167523664393,-2.7645090458908266,1.114825483082207,1.533142973822652,-0.451305912974281,0.2633696550210307,0.18799557369893424,-0.08381841723910435,0.26196699902424564,-0.011865055197579065,0.2939180862606418,0.0008960307796846747,-0.17798919981743944,2018-03-09,train,3.17918540277445,1.0590842089280967,0.5366000408379282,-0.5190017999204232,-0.11851634475946382,-0.08459800816452041,-0.08381841723910435,-0.23577029912182107,0.009492044158063253,-0.32330989488670603,0.41196950995259024,0.13326083898230978,0.04298404461798058,-0.40570879999469356,,-0.31443503549047647,,0.0006877856106476399,1.4135898599597647,,0.541840206917034,0.3337918570737651,,Neutral,,,,,,,,,,,,,,,,False,False,False,0,False,Wait
2018-01-25,11421.700195,11785.700195,11057.400391,11259.400391,8873169920.0,89.38999938964844,2018-01-25,0,1056.030029296875,2018-01-25,0.0,1362.4000244140625,2018-01-25,0,7411.16015625,2018-01-25,0,70.41999816894531,2018-01-25,0,65.51000213623047,2018-01-25,0,2839.25,2018-01-25,0,2.621000051498413,2018-01-25,0,1.3930000066757202,2018-01-25,0,11.579999923706056,2018-01-25,0,-0.008803281560462395,0.002017714460520681,-0.002597328929434206,0.0047938637679492135,-0.0005259434600574098,-0.001559628700629645,-0.0015241346317761417,0.0006026209018938911,-0.012434058713314045,-0.012056709466748083,0.00959020524118448,-0.10741586473338782,train,-0.2383917325752221,0.537520883097531,-0.10387232302115194,0.4537820680322851,-0.08320548352533559,-0.08851144013945433,0.007037553413149195,0.00420360260821986,-0.319614961718055,-0.03906876280128776,0.04722692077744064,-0.48118805033107126,-0.18245023737161448,2018-03-12,train,-0.6181490155621606,-0.09867870687009435,0.15882372381129978,-0.09568630605413592,0.03983014806275445,-0.0031668990359171377,0.00420360260821986,0.2876534655462495,0.03125501024103021,-0.05194961285518471,-0.04167043254312519,0.1502428498061167,0.09874333968302398,-0.4109405127572454,,-0.3352109092744959,,-0.020807312669985072,1.4088916113986627,,0.5597424998755165,0.31946179155334326,,Neutral,,,,,,,,,,,,,,,,False,False,False,0,False,Wait
2018-01-26,11256.0,11656.700195,10470.299805,11171.400391,9746199552.0,89.06999969482422,2018-01-26,0,1055.1700439453125,2018-01-26,0.0,1351.5999755859375,2018-01-26,0,7505.77001953125,2018-01-26,0,70.5199966430664,2018-01-26,0,66.13999938964844,2018-01-26,0,2872.8701171875,2018-01-26,0,2.6619999408721924,2018-01-26,0,1.3880000114440918,2018-01-26,0,11.079999923706056,2018-01-26,0,-0.007815691506125044,-0.0035798153821363643,-0.0008143569100351744,-0.007927223014231655,0.012765864086942358,0.0014200294905033495,0.00961681014920246,0.011841196508761032,0.015642841880273872,-0.00358937200837528,-0.04317789320329979,0.09838982459157064,train,-0.21803241264010267,-0.9880752551771906,-0.0753420708471523,-0.8755025808906882,0.8004640744961644,0.019500361286594277,0.11200280941681034,0.8550938611634049,0.36455298841499634,-0.01588038423306352,-0.5010340301684345,0.24599189039172017,-0.17692954444568687,2018-03-13,train,1.1362865434537692,-0.07157496730479468,-0.30642590331174085,0.920533685670589,-0.008775162578967426,-0.05040126423756466,0.8550938611634049,-0.3280976895734967,0.012704307386450817,0.551137433185278,0.3265639570907142,0.15684621385905823,0.12740086199850173,-0.41554441998829095,,-0.3585332441295349,,0.002634861300084485,1.4018941423553493,,0.5684476654000723,0.3350899075333897,,Neutral,,,,,,,,,,,,,,,,False,False,False,0,False,Wait
2018-01-30,11306.799805,11307.200195,10036.200195,10106.299805,8637859840.0,89.19000244140625,2018-01-30,0,1071.1300048828125,2018-01-30,0.0,1335.4000244140625,2018-01-30,0,7402.47998046875,2018-01-30,0,69.0199966430664,2018-01-30,0,64.5,2018-01-30,0,2822.429931640625,2018-01-30,0,2.7260000705718994,2018-01-30,0,1.4249999523162842,2018-01-30,0,14.789999961853027,2018-01-30,0,-0.0953417251840758,0.001347285808837917,0.015125487146910643,-0.011985758704125549,-0.013761418054872743,-0.021270562555358308,-0.02479587851198428,-0.017557419406156516,0.024042122885524098,0.026657017699659225,0.3348375508748238,-0.1137201948396962,train,-2.0223949763124325,0.354796826103411,0.17971957095706262,-1.299597572305963,-0.9631298989254996,-0.8030274473024734,-0.21221894610817033,-1.3707216489198997,0.5692236873334477,0.06695140773460057,3.426549357369056,-0.5034633450910897,-0.18171737138565924,2018-03-14,train,-0.4080163500189226,0.1707335924092095,-0.454859150307087,-1.1075993837643245,0.36136235128611305,0.09549852574867665,-1.3707216489198997,-0.512301318600103,-0.053561126187680455,-3.769204293105962,-0.8492372049951783,0.1114077324202331,0.074963634951837,-0.471267423280067,,-0.3840701426091089,,0.0006410728142372403,1.4232570698829754,,0.5447360463026802,0.33376071520949147,,Neutral,,,,,,,,,,,,,,,,False,False,False,0,False,Wait
2018-01-31,10108.200195,10381.599609,9777.419922,10221.099609,8041160192.0,89.12999725341797,2018-01-31,0,1118.31005859375,2018-01-31,0.0,1339.0,2018-01-31,0,7411.47998046875,2018-01-31,0,69.05000305175781,2018-01-31,0,64.7300033569336,2018-01-31,0,2823.81005859375,2018-01-31,0,2.7200000286102295,2018-01-31,0,1.4299999475479126,2018-01-31,0,13.539999961853027,2018-01-31,0,0.011359231985499152,-0.0006727793064890131,0.04404699102430554,0.0026958031452164466,0.0012158087591922495,0.00043474949508603977,0.0035659435183503785,0.0004889853730833948,-0.0022010424821490293,0.0035087687010102453,-0.08451656546477693,-0.06907957052472846,train,0.1772615662561871,-0.19576808835595857,0.6425074273539932,0.23454609974889631,0.032590160394796786,-0.016215771366059537,0.05499411065404612,-0.004399922239852229,-0.07026045354441089,0.003558356068588041,-0.9305431546778544,-0.3457331742213676,-0.1878701245910146,2018-03-15,train,0.22513330160935235,0.6103820559862936,0.0820911349121137,0.0374786844540163,0.007297097114726792,-0.024747349794320757,-0.004399922239852229,0.06323440818996981,-0.002846684854870433,1.0235974701456398,0.2430385777738637,0.1146783897704697,0.06610762597013384,-0.4652614272828145,,-0.38293289006278675,,-0.002072238334930939,1.4236474424661492,,0.5432851974389764,0.33195184111004605,,Neutral,,,,,,,,,,,,,,,,False,False,False,0,False,Wait
2018-02-01,10237.299805,10288.799805,8812.280273,9170.540039,9959400448.0,88.66999816894531,2018-02-01,0,1036.7900390625,2018-02-01,0.0,1344.300048828125,2018-02-01,0,7385.85986328125,2018-02-01,0,69.08000183105469,2018-02-01,0,65.80000305175781,2018-02-01,0,2821.97998046875,2018-02-01,0,2.7730000019073486,2018-02-01,0,1.4529999494552612,2018-02-01,0,13.470000267028809,2018-02-01,0,-0.10278341961122761,-0.005160990672587684,-0.07289572234891606,0.003958214210698197,-0.00345681527239039,0.0004344500792330397,0.01653019680725243,-0.0006480882520516484,0.019485284095456246,0.01608391800768083,-0.005169844536294876,0.23855267277331715,train,-2.17580664448019,-1.4190215805839885,-1.2287530670054974,0.3664612166495999,-0.27805649907487656,-0.01622662510953733,0.17713780601543536,-0.09048955714841207,0.4581842567632697,0.0379962563068357,-0.10613011056457392,0.741233843938529,-0.09074606582174027,2018-03-16,train,1.6318748176715867,-1.1673154136552224,0.12826142582735997,-0.31976497393610803,0.007301981299291798,-0.07971201270694592,-0.09048955714841207,-0.41236583108694275,-0.030397005045468564,0.11674312162103131,-0.026007644236124085,0.10989212834501363,0.03585271327628886,-0.5202236863847138,,-0.4820923009392898,,0.006627862155032315,1.424863646806549,,0.5346046749329088,0.33775190810335487,,Neutral,,,,,,,,,,,,,,,,False,False,False,0,False,Wait
2018-02-02,9142.280273,9142.280273,7796.490234,8830.75,12726899712.0,89.19999694824219,2018-02-02,0,915.7849731445312,2018-02-02,0.0,1333.699951171875,2018-02-02,0,7240.9501953125,2018-02-02,0,68.58000183105469,2018-02-02,0,65.44999694824219,2018-02-02,0,2762.1298828125,2018-02-02,0,2.8540000915527344,2018-02-02,0,1.4500000476837158,2018-02-02,0,17.309999465942383,2018-02-02,0,-0.03705234779576316,0.005977205258164808,-0.11671125431276863,-0.007885217043241521,-0.01961987780043961,-0.007237984753139193,-0.005319241448063616,-0.02120854792396809,0.02921027392343012,-0.002064626205025011,0.2850778858789582,0.27787809903313576,train,-0.8207505512236822,1.616672587548797,-1.929867926053035,-0.8711131845005541,-1.3526136102827533,-0.29435030722670513,-0.02871833321623085,-1.64715433907688,0.6951593578251427,-0.011704764319222058,2.9095460532215083,0.8801836525191873,-0.02265941273391281,2018-03-19,train,-1.8591734756811165,-1.8333745297503832,-0.3048896145751939,-1.5555056518251662,0.1324576382520173,0.012923249947303884,-1.64715433907688,-0.6256434220426285,0.009363811455377647,-3.2005006585436595,-1.3098189146795576,0.011916884585431418,-0.09030724653375638,-0.5380005252209566,,-0.5380005252209566,,0.005890850666187045,1.3808393406150248,,0.4802037947698282,0.33726056711079133,,Neutral,,,,,,,,,,,,,,,,False,False,False,0,False,Wait
2018-02-05,8270.540039,8364.839844,6756.680176,6955.27002,9285289984.0,89.55000305175781,2018-02-05,0,697.9509887695312,2018-02-05,0.0,1333.0,2018-02-05,0,6967.52978515625,2018-02-05,0,67.62000274658203,2018-02-05,0,64.1500015258789,2018-02-05,0,2648.93994140625,2018-02-05,0,2.7939999103546143,2018-02-05,0,1.4579999446868896,2018-02-05,0,37.31999969482422,2018-02-05,0,-0.21238059960931976,0.003923835375450935,-0.2378658645457168,-0.0005248190728807112,-0.03776029426818206,-0.013998236495204375,-0.01986242143588357,-0.04097922480422822,-0.021023188252764502,0.005517170165582508,1.1559792516603906,-0.2704201184798336,train,-4.435169263381,1.0570305219281324,-3.8685251480288003,-0.10199147347901492,-2.5586297029543807,-0.539407599679567,-0.16573800619182524,-3.144023422039346,-0.5289118223471476,0.009058499851262725,11.958217979228719,-1.0571362856091742,0.2815418670115124,2018-03-20,train,-1.215585100217352,-3.67509889062736,-0.03569701571765522,-2.9424241583975377,0.24273341985580515,0.07458210278632137,-3.144023422039346,0.4760206401124329,-0.00724679988101018,-13.154039777151592,-2.8169613254550954,-0.13314578832935653,-0.24071952502652522,-0.6361202506937207,,-0.6087423241899652,,-0.00705781139447469,1.5239490184138051,,0.4087527681331855,0.3286281257370169,,Neutral,,,,,,,,,,,,,,,,False,False,False,0,False,Wait
2018-02-06,7051.75,7850.700195,6048.259766,7754.0,13999800320.0,89.58999633789062,2018-02-06,0,793.1220092773438,2018-02-06,0.0,1326.0999755859375,2018-02-06,0,7115.8798828125,2018-02-06,0,66.86000061035156,2018-02-06,0,63.38999938964844,2018-02-06,0,2695.139892578125,2018-02-06,0,2.7679998874664307,2018-02-06,0,1.4880000352859497,2018-02-06,0,29.979999542236328,2018-02-06,0,0.11483809797509492,0.0004466028450016424,0.13635774150215973,-0.005176312388644022,0.021291634514759794,-0.011239309455202351,-0.01184726606629738,0.017440920592313836,-0.009305663465423497,0.020576194607128562,-0.196677390477199,0.5077396983964781,train,2.3104942066143512,0.10931739319944972,2.1196192164621785,-0.5880473242946137,1.3672766587968437,-0.43939724262571195,-0.09022261213708203,1.279057790398398,-0.24338333647790797,0.050298660803323965,-2.095894994007062,1.6923611231602316,0.15157083737425858,2018-03-21,train,-0.12571500217936718,2.0136382556390697,-0.20581656350311478,1.5723681576163702,0.19772875918157037,0.04060017546168691,1.279057790398398,0.21904500283011719,-0.040238928642659176,2.3054844934077683,0.8742351976156432,-0.10052788906921666,-0.22883828443045928,-0.5943329923917332,,-0.5335827519237069,,0.003258676741901099,1.5958522760128735,,0.41933392144290127,0.3355057844946007,,Neutral,,,,,,,,,,,,,,,,False,False,False,0,False,Wait
2018-02-07,7755.490234,8509.110352,7236.790039,7621.299805,9169280000.0,90.26000213623048,2018-02-07,0,757.0679931640625,2018-02-07,0.0,1311.5999755859375,2018-02-07,0,7051.97998046875,2018-02-07,0,65.51000213623047,2018-02-07,0,61.790000915527344,2018-02-07,0,2681.659912109375,2018-02-07,0,2.8440001010894775,2018-02-07,0,1.5149999856948853,2018-02-07,0,27.729999542236328,2018-02-07,0,-0.017113772891410917,0.007478578253457213,-0.04545834775929625,-0.010934318880138072,-0.008979901768450649,-0.02019142180372757,-0.025240550394805217,-0.005001588416939429,0.027456725691058503,0.018145127532706695,-0.07505003450150693,-0.34504208700028083,train,-0.4097137817207493,2.0258689488210386,-0.7897135265542727,-1.1897278071495292,-0.6452438350057019,-0.7639088876895754,-0.2164084559689157,-0.42009991085354914,0.6524295167729893,0.04364101854876891,-0.8321858247554704,-1.3208005158027178,0.14527310961755302,2018-03-22,train,-2.329749291144194,-0.750227850226559,-0.4164047325023352,-0.7420304102565571,0.34375899946030897,0.09738380518601207,-0.42009991085354914,-0.5871865650956904,-0.03491281483901513,0.9154044072310176,-0.47277883892054956,-0.12863592565045093,-0.2703757659431435,-0.6012754854294793,,-0.517727783101104,,-0.01767012147071658,1.5927371076631542,,0.40239100919577553,0.32155325235285565,,Neutral,,,,,,,,,,,,,,,,False,False,False,0,False,Wait
2018-02-08,7637.859863,8558.769531,7637.859863,8265.589844,9346750464.0,90.2300033569336,2018-02-08,0,817.8070068359375,2018-02-08,0.0,1316.9000244140625,2018-02-08,0,6777.16015625,2018-02-08,0,64.80999755859375,2018-02-08,0,61.150001525878906,2018-02-08,0,2581.0,2018-02-08,0,2.8510000705718994,2018-02-08,0,1.5149999856948853,2018-02-08,0,33.459999084472656,2018-02-08,0,0.08453807821302473,-0.0003323596120861083,0.08022927163784144,0.0040409034208446215,-0.03897059052633367,-0.010685461071746505,-0.010357653020969804,-0.03753641975808808,0.0024613112635756274,0.0,0.20663539981343337,0.01935489634954979,train,1.6858546674987558,-0.10298734653373905,1.2214787061531642,0.37510179111947745,-2.639092947380254,-0.4193203889141042,-0.076188109882286,-2.883363230006177,0.043350128021564106,-0.0060506452671161,2.094528016327692,-0.03326479402051673,0.0742875323587131,2018-03-23,train,0.11843544851379989,1.1604047708455059,0.1312856268918171,-3.034956889487292,0.18869417501134692,0.0342846494470287,-2.883363230006177,-0.039015115219407696,0.004840516213692881,-2.3039808179604613,-0.7979964898494152,-0.1709177330475301,-0.3207462887650636,-0.5675680812312663,,-0.4024212350866945,,-0.0059087453009843815,1.5876621038763477,,0.3799326234309771,0.3293941697993437,,Neutral,,,,,,,,,,,2018-03-23,train,0.29040107,0.074287534,-0.21611354,False,False,True,1,False,Wait
2018-02-09,8271.839844,8736.980469,7884.709961,8736.980469,6784820224.0,90.44000244140624,2018-02-09,0,883.864990234375,2018-02-09,0.0,1313.0999755859375,2018-02-09,0,6874.490234375,2018-02-09,0,62.790000915527344,2018-02-09,0,59.20000076293945,2018-02-09,0,2619.550048828125,2018-02-09,0,2.8289999961853027,2018-02-09,0,1.524999976158142,2018-02-09,0,29.059999465942383,2018-02-09,0,0.05703048831320645,0.002327375337025428,0.08077453830337444,-0.0028856016080763824,0.014361484143950776,-0.03116797900262469,-0.03188880971841357,0.014936090208494734,-0.007716616570333401,0.006600653833452208,-0.1315002910616373,-0.274098495500393,train,1.1187814968497958,0.6219183674611266,1.2302037984712009,-0.34868045825009975,0.906544520331775,-1.1618061096048597,-0.27904553528311554,1.0894131372430282,-0.20466200563673367,0.01202569344506558,-1.4187044270006643,-1.0701332148609355,-0.060384715276854184,2018-03-26,train,-0.7152061225802956,1.1686936085476407,-0.1220381603875349,1.0425261983815413,0.5228127493221869,0.125570490877402,1.0894131372430282,0.1841958050730603,-0.009620554756052465,1.560574869700731,0.5839665086050249,-0.14066244112816917,-0.2886246536414172,-0.5429062777416687,,-0.45732365775836425,,-0.014425402187148733,1.4771440168722647,,0.39502260032640624,0.3237163985419009,,Neutral,,,,,,,,,,,2018-03-26,train,0.06706847,-0.060384717,-0.1274532,False,False,True,1,False,Wait
2018-02-12,8141.430176,8985.919922,8141.430176,8926.570313,6256439808.0,90.20999908447266,2018-02-12,0,868.7069702148438,2018-02-12,0.0,1324.199951171875,2018-02-12,0,6981.9599609375,2018-02-12,0,62.59000015258789,2018-02-12,0,59.290000915527344,2018-02-12,0,2656.0,2018-02-12,0,2.8570001125335693,2018-02-12,0,1.534999966621399,2018-02-12,0,25.61000061035156,2018-02-12,0,0.02169969873146571,-0.002543159561308017,-0.017149700674886748,0.008453260065734547,0.015633119387545413,-0.003185232680734007,0.001520272828176017,0.013914584754042503,0.009897531419590821,0.00655737089809616,-0.11871985268389762,-0.07787684839915954,train,0.39043186888833914,-0.7055366780849387,-0.33673230686290045,0.8361691554142697,0.9910857198412036,-0.14743914359850843,0.0357206691358774,1.0120733505423642,0.22455330192320497,0.011907160187649748,-1.2859155734122298,-0.3768168824717737,-0.12250284663164113,2018-03-27,train,0.8113671797976795,-0.31989569151975544,0.2926592043949944,1.1397485778173841,0.0663476146193288,-0.016074301111144832,1.0120733505423642,-0.20209797173088448,-0.0095257281501198,1.414507130753453,0.5047119717365421,-0.11786613892204821,-0.26035585494211744,-0.5329874816766185,,-0.4364005232187391,,-0.023395359000205423,1.4833399392018358,,0.40740893718265936,0.3177364273331964,,Neutral,,,,,,,,,,,2018-03-27,train,-0.033967175,-0.12250285,-0.088535674,False,False,False,0,False,Wait
2018-02-13,8926.719727,8958.469727,8455.410156,8598.30957,5696719872.0,89.69999694824219,2018-02-13,0,845.2579956054688,2018-02-13,0.0,1328.0999755859375,2018-02-13,0,7013.509765625,2018-02-13,0,62.720001220703125,2018-02-13,0,59.189998626708984,2018-02-13,0,2662.93994140625,2018-02-13,0,2.8399999141693115,2018-02-13,0,1.5700000524520874,2018-02-13,0,24.969999313354492,2018-02-13,0,-0.03677344506231539,-0.0056534989624920096,-0.026992962429639222,0.002945192990387202,0.004518760471846628,0.0020770261670923773,-0.0016866636409879066,0.0026129297463290957,-0.005950366711460209,0.022801359343169958,-0.024990288236790503,-0.08946300982298205,train,-0.8150009287400369,-1.5532537805484044,-0.4942394000883068,0.26060598743452446,0.2521778928959693,0.04331631265325912,0.0055062740292803,0.1564072512068948,-0.16162265585736257,0.05639242552330318,-0.3120646739037384,-0.4177546437407388,-0.07487862407819768,2018-03-28,train,1.786241847630665,-0.4695274300838914,0.09121209560208356,0.2900045768303647,-0.019492340693966607,-0.002477823313176135,0.1564072512068948,0.14546039027162633,-0.04511394041864255,0.34327114129411224,0.27421515281036984,-0.11414338934920971,-0.25187885886836275,-0.5501611408625969,,-0.41133676308492795,,-0.022593429103121017,1.4686102581877,,0.41039682776809366,0.318271047264586,,Neutral,,,,,,,,,,,2018-03-28,train,-0.044487312,-0.074878626,-0.030391313,False,False,False,0,False,Wait
2018-02-14,8599.919922,9518.540039,8599.919922,9494.629883,7909819904.0,89.12000274658203,2018-02-14,0,923.5609741210938,2018-02-14,0.0,1355.5,2018-02-14,0,7143.6201171875,2018-02-14,0,64.36000061035156,2018-02-14,0,60.599998474121094,2018-02-14,0,2698.6298828125,2018-02-14,0,2.913000106811523,2018-02-14,0,1.5499999523162842,2018-02-14,0,19.260000228881836,2018-02-14,0,0.10424378253689692,-0.006465933348858588,0.0926379625188114,0.02063099534504098,0.01855138951972446,0.02614794894339223,0.023821589459808834,0.013402458257245842,0.025704293960714386,-0.01273891685835693,-0.22867437891433284,0.38848672248702765,train,2.0920907743880384,-1.7746812310993607,1.4200365500965648,2.108676516035749,1.1850989470694362,0.9158807359124383,0.24583421475318432,0.9732994469343299,0.6097268822460336,-0.04093703406559459,-2.4283439513331118,1.2710007018944909,-0.24528914941380864,2018-03-29,train,2.040883415764265,1.3490347225917365,0.738036780612512,1.3628637891298516,-0.4121463311605973,-0.11062539663893295,0.9732994469343299,-0.5487541940214302,0.032749627252475676,2.671178346466423,0.9754843622807988,-0.09739776551783604,-0.25080484296805144,-0.5032682366540318,,-0.35217656986978674,,0.008775157937977826,1.5250985389548148,,0.41457264397049204,0.3391834386253185,,Neutral,,,,,,,,,,,2018-03-29,train,-0.12871243,-0.24528915,-0.11657672,False,False,False,0,False,Wait
2018-02-15,9488.320313,10234.799805,9395.580078,10166.400391,9062540288.0,88.58999633789062,2018-02-15,0,936.9760131835938,2018-02-15,0.0,1352.0999755859375,2018-02-15,0,7256.43017578125,2018-02-15,0,64.33000183105469,2018-02-15,0,61.34000015258789,2018-02-15,0,2731.199951171875,2018-02-15,0,2.8910000324249268,2018-02-15,0,1.559999942779541,2018-02-15,0,19.1299991607666,2018-02-15,0,0.070752679807224,-0.005947109429501607,0.01452534206013456,-0.0025083175315843143,0.015791721388197733,-0.00046610905861377283,0.0122112491270574,0.012069112762299383,-0.0075523767867886615,0.0064516069489635175,-0.006749795772083567,0.14573282299601642,train,1.4016665721001043,-1.6332767562569634,0.17011634079954183,-0.3092563162918442,1.0016299411084906,-0.0488716496492604,0.13644651296710297,0.8723497596585557,-0.20065986887439594,0.011617518431499708,-0.1225458161237376,0.41327044758955117,-0.3032145565237555,2018-04-02,train,1.8782682696955078,0.16161052375956472,-0.10823971070214546,1.151874432274764,0.02199224234216718,-0.06140093083519634,0.8723497596585557,0.18059388198695633,-0.009294014745199766,0.13480039773611138,0.5087415483338656,-0.05771760256298529,-0.17158180516916194,-0.46812313325193666,,-0.3214301962795074,,-0.011075412820422056,1.5476745445322244,,0.4436371081096796,0.3259497247863853,,Neutral,,,,,,,,,,,2018-04-02,train,-0.20406474,-0.30321455,-0.09914981,False,False,False,0,False,Wait
