date,dataset_split,btc_close,accumulation_score,signal_zone,valuation_component,macro_component,participation_component,macro_support_score,buy_signal,buy_signal_label,buy_signal_strength
2017-12-19,train,17776.699219,,Neutral,,,0.40367969083519134,-0.09079173036976453,False,Wait,0
2017-12-20,train,16624.599609,,Neutral,,,0.4214931772741459,0.007330572299126265,False,Wait,0
2017-12-21,train,15802.900391,,Neutral,,,0.40623793095027855,0.0759179415667504,False,Wait,0
2017-12-22,train,13831.799805,,Neutral,,,0.4219379700334254,-0.39829265984307116,False,Wait,0
2017-12-26,train,16099.799805,,Neutral,,,0.3969824634239327,0.18789331197894274,False,Wait,0
2017-12-27,train,15838.5,,Neutral,,,0.39096930305921007,0.10497090522014949,False,Wait,0
2017-12-28,train,14606.5,,Neutral,,,0.38667961903077774,0.1743547734188951,False,Wait,0
2017-12-29,train,14656.200195,,Neutral,,,0.3623511654733784,0.07450384569845335,False,Wait,0
2018-01-02,train,14982.099609,,Neutral,,,0.38060463782579973,0.7476612042716689,False,Wait,0
2018-01-03,train,15201.0,,Neutral,,,0.3864874829825729,0.2293548057554518,False,Wait,0
2018-01-04,train,15599.200195,,Neutral,,,0.3987739665640684,0.1892593131527054,False,Wait,0
2018-01-05,train,17429.5,,Neutral,,,0.39782368651664674,0.11748992928537043,False,Wait,0
2018-01-08,train,15170.099609,,Neutral,,,0.36407317046015586,0.08992146548924726,False,Wait,0
2018-01-09,train,14595.400391,,Neutral,,,0.3477693618977855,-0.05139462170155407,False,Wait,0
2018-01-10,train,14973.299805,,Neutral,,,0.34564381114164217,0.025989625408001333,False,Wait,0
2018-01-11,train,13405.799805,,Neutral,,0.5511072060354925,0.35576010682785153,0.19603741178076162,False,Wait,0
2018-01-12,train,13980.599609,,Neutral,,0.5512498069913511,0.34078148070280045,0.6238262618219517,False,Wait,0
2018-01-16,train,11490.5,,Neutral,,0.5270840531990018,0.3621782199651613,-0.324541873718,False,Wait,0
2018-01-17,train,11188.599609,,Neutral,,0.5364284305772179,0.36018085424295254,-0.027896183583371783,False,Wait,0
2018-01-18,train,11474.900391,,Neutral,,0.5280600120089136,0.35253011146785296,-0.07543925075978379,False,Wait,0
2018-01-19,train,11607.400391,,Neutral,,0.5191439096808397,0.3423095435680601,0.18272584894342586,False,Wait,0
2018-01-22,train,10931.400391,,Neutral,,0.527189595176598,0.3373132787209862,0.1494918208216824,False,Wait,0
2018-01-23,train,10868.400391,,Neutral,,0.5315095880059993,0.3247968563525315,0.17059217523498865,False,Wait,0
2018-01-24,train,11359.400391,,Neutral,,0.541840206917034,0.3337918570737651,0.41196950995259024,False,Wait,0
2018-01-25,train,11259.400391,,Neutral,,0.5597424998755165,0.31946179155334326,-0.04167043254312519,False,Wait,0
2018-01-26,train,11171.400391,,Neutral,,0.5684476654000723,0.3350899075333897,0.3265639570907142,False,Wait,0
2018-01-30,train,10106.299805,,Neutral,,0.5447360463026802,0.33376071520949147,-0.8492372049951783,False,Wait,0
2018-01-31,train,10221.099609,,Neutral,,0.5432851974389764,0.33195184111004605,0.2430385777738637,False,Wait,0
2018-02-01,train,9170.540039,,Neutral,,0.5346046749329088,0.33775190810335487,-0.026007644236124085,False,Wait,0
2018-02-02,train,8830.75,,Neutral,,0.4802037947698282,0.33726056711079133,-1.3098189146795576,False,Wait,0
2018-02-05,train,6955.27002,,Neutral,,0.4087527681331855,0.3286281257370169,-2.8169613254550954,False,Wait,0
2018-02-06,train,7754.0,,Neutral,,0.41933392144290127,0.3355057844946007,0.8742351976156432,False,Wait,0
2018-02-07,train,7621.299805,,Neutral,,0.40239100919577553,0.32155325235285565,-0.47277883892054956,False,Wait,0
2018-02-08,train,8265.589844,,Neutral,,0.3799326234309771,0.3293941697993437,-0.7979964898494152,False,Wait,1
2018-02-09,train,8736.980469,,Neutral,,0.39502260032640624,0.3237163985419009,0.5839665086050249,False,Wait,1
2018-02-12,train,8926.570313,,Neutral,,0.40740893718265936,0.3177364273331964,0.5047119717365421,False,Wait,0
2018-02-13,train,8598.30957,,Neutral,,0.41039682776809366,0.318271047264586,0.27421515281036984,False,Wait,0
2018-02-14,train,9494.629883,,Neutral,,0.41457264397049204,0.3391834386253185,0.9754843622807988,False,Wait,0
2018-02-15,train,10166.400391,,Neutral,,0.4436371081096796,0.3259497247863853,0.5087415483338656,False,Wait,0
2018-02-16,train,10233.900391,,Neutral,,0.43680651536260556,0.3198011666118383,-0.25802511377773674,False,Wait,0
2018-02-20,train,11403.700195,,Neutral,,0.4265039146092582,0.33766963184869714,-0.6160934108006648,False,Wait,0
2018-02-21,train,10690.400391,,Neutral,,0.4179073246656809,0.34504867979663906,-0.33626821663697093,False,Wait,0
2018-02-22,train,10005.0,,Neutral,,0.4144770329852796,0.3410405095246514,0.12473615704809726,False,Wait,0
2018-02-23,train,10301.099609,,Neutral,,0.4206866558514842,0.34249518646452964,0.52483523921622,False,Wait,0
2018-02-26,train,10366.700195,,Neutral,,0.4142864271506182,0.33972057740134204,0.3077103845283288,False,Wait,0
2018-02-27,train,10725.599609,,Neutral,,0.39357661384454146,0.34173006791639526,-0.7570163413761388,False,Wait,0
2018-02-28,train,10397.900391,,Neutral,,0.376283155378849,0.3384699125500527,-0.3530808011884564,False,Wait,0
2018-03-01,train,10951.0,,Neutral,,0.40158487916761343,0.3438242754645926,-0.24347684911196224,False,Wait,0
2018-03-02,train,11086.400391,,Neutral,,0.40636901403799613,0.3473331901589794,0.4864270950844412,False,Wait,0
2018-03-05,train,11573.299805,,Neutral,,0.41038706609608666,0.3349608519653777,0.09658108832164666,False,Wait,0
2018-03-06,train,10779.900391,,Neutral,,0.4708470154064761,0.3279239336307081,0.25284778693500853,False,Wait,0
2018-03-07,train,9965.570313,,Neutral,,0.5704153622447148,0.3456426121833372,-0.06656908241983814,False,Wait,0
2018-03-08,train,9395.009766,,Neutral,,0.5392434182752639,0.32370786372318944,-0.12583415185208358,False,Wait,0
2018-03-09,train,9337.549805,,Neutral,,0.5676521117583686,0.3413681021390511,0.456218480583693,False,Wait,0
2018-03-12,train,9205.120117,,Neutral,,0.5953114941689427,0.33255913815301225,-0.05551192063412481,False,Wait,0
2018-03-13,train,9194.849609,,Neutral,,0.5723657283023358,0.33896843868224774,-0.08435238923379768,False,Wait,1
2018-03-14,train,8269.80957,,Neutral,,0.5466961522679505,0.3438097744380904,-0.36297184234612667,False,Wait,1
2018-03-15,train,8300.860352,,Neutral,,0.5343276310969267,0.34860347768995287,-0.22273900443259273,False,Wait,1
2018-03-16,train,8338.349609,,Neutral,,0.5059273480247473,0.3290937844436573,-0.07656685027311101,False,Wait,1
2018-03-19,train,8630.650391,,Neutral,,0.47145953837028265,0.33310838128902914,-0.5578166873160447,False,Wait,1
2018-03-20,train,8913.469727,,Neutral,,0.47521004282126866,0.33756309135771834,-0.2141043670423295,False,Wait,1
2018-03-21,train,8929.280273,,Neutral,,0.4999054746453874,0.3245279977954299,0.17723182015714495,False,Wait,1
2018-03-22,train,8728.469727,,Neutral,,0.4936619250600829,0.32350130047649167,-0.8759848877124725,False,Wait,1
2018-03-23,train,8879.620117,,Neutral,,0.48376384952949836,0.33054182247656877,-0.3181228127843287,False,Wait,1
2018-03-26,train,8209.400391,,Neutral,,0.48517770540597016,0.3315522767770273,0.7694940103911465,False,Wait,1
2018-03-27,train,7833.040039,,Neutral,,0.4605187408854952,0.3304953178447864,-0.8176062422703718,False,Wait,1
2018-03-28,train,7954.47998,,Neutral,,0.4758530188583094,0.32928120619046836,-0.46077490643646085,False,Wait,1
2018-03-29,train,7165.700195,,Neutral,,0.49583226121418267,0.33859017026898613,0.16344243999129762,False,Wait,1
2018-04-02,train,7083.799805,,Neutral,,0.48241701732824577,0.326726186959908,-0.5130217442165241,False,Wait,1
2018-04-03,train,7456.109863,,Neutral,,0.4758316805187746,0.33395409514002533,0.3261961771439227,False,Wait,1
2018-04-04,train,6853.839844,,Neutral,,0.4763039227444102,0.33549947431339655,0.18050716393086805,False,Wait,1
2018-04-05,train,6811.470215,,Neutral,,0.451033667406215,0.3382382897382649,-0.03682535795835498,False,Wait,1
2018-04-06,train,6636.319824,,Neutral,,0.41071436733434324,0.3185632549244936,-0.3957564770760288,False,Wait,1
2018-04-09,train,6770.72998,,Neutral,,0.43130842610965175,0.3338795524404545,0.25166494521249805,False,Wait,1
2018-04-10,train,6834.759766,,Neutral,,0.4215719201263513,0.32314281376157267,0.5136999376045582,False,Wait,1
2018-04-11,train,6968.319824,,Neutral,,0.414463263970041,0.3340800013403569,0.019672968375473204,False,Wait,1
2018-04-12,train,7889.25,,Neutral,,0.4327469731605792,0.3655363369202876,0.3643610629212289,False,Wait,0
2018-04-13,train,7895.959961,,Neutral,,0.4511033371429707,0.35909740897534365,-0.014221449016014694,False,Wait,0
2018-04-16,train,8058.669922,,Neutral,,0.47290544673134993,0.348422131776359,0.46747981359200763,False,Wait,0
2018-04-17,train,7902.089844,,Neutral,,0.49392951237679683,0.3627560067171645,0.2927281333460093,False,Wait,1
2018-04-18,train,8163.419922,,Neutral,,0.5175359097805906,0.35240840185957495,-0.0838274737287508,False,Wait,0
2018-04-19,train,8294.30957,,Neutral,,0.5169675357635599,0.35673402423571215,-0.21608161050534996,False,Wait,0
2018-04-20,train,8845.830078,,Neutral,,0.4951407475826021,0.36450374680158415,-0.3607638572097399,False,Wait,0
2018-04-23,train,8930.879883,,Neutral,,0.5158582498348844,0.36150535498126674,-0.2550089300661571,False,Wait,0
2018-04-24,train,9697.5,,Neutral,,0.5255138242808546,0.3762800914638167,-0.12766973504515503,False,Wait,0
2018-04-25,train,8845.740234,,Neutral,,0.494189315848122,0.3776583742327953,-0.46495423297503535,False,Wait,0
2018-04-26,train,9281.509766,,Neutral,,0.5341649681490769,0.37451749016642505,0.33720660246144624,False,Wait,0
2018-04-27,train,8987.049805,,Neutral,,0.5432121723619567,0.3721625505902337,0.08553884640229177,False,Wait,0
2018-04-30,train,9240.549805,,Neutral,,0.5270895704206523,0.36763756074071025,-0.2698896230551621,False,Wait,0
2018-05-01,train,9119.009766,,Neutral,,0.5379783325328336,0.3742405088016174,-0.17934357749997223,False,Wait,0
2018-05-02,train,9235.919922,,Neutral,,0.530275170275532,0.3650592994968013,-0.09137100262531404,False,Wait,0
2018-05-03,train,9743.860352,,Neutral,,0.5315459118805216,0.37944016156497146,0.27912873484208484,False,Wait,0
2018-05-04,train,9700.759766,,Neutral,,0.5422195753859844,0.3687292275332934,0.27709598147208425,False,Wait,0
2018-05-07,train,9373.009766,,Neutral,,0.5529197876512517,0.37608791561929705,-0.10112004485554998,False,Wait,0
2018-05-08,train,9234.820313,,Neutral,,0.5394981652510323,0.366681458866669,-0.13622325369466387,False,Wait,0
2018-05-09,train,9325.179688,,Neutral,,0.531851334222643,0.3699026873499322,0.21119010172670669,False,Wait,0
2018-05-10,train,9043.94043,,Neutral,,0.538044275074841,0.3657535010846604,0.327634306613872,False,Wait,0
2018-05-11,train,8441.490234,,Neutral,,0.524186550528773,0.3438601014864626,-0.00564001106912505,False,Wait,0
2018-05-14,train,8716.790039,,Neutral,,0.5212068569671937,0.3437249660925818,0.03670413761714892,False,Wait,0
2018-05-15,train,8510.379883,,Neutral,,0.48345266523321956,0.34960817525608384,-0.8158649903541428,False,Wait,0
2018-05-16,train,8368.830078,,Neutral,,0.4745527572235947,0.3427091422118426,0.0970571216963376,False,Wait,0
2018-05-17,train,8094.319824,,Neutral,,0.46673919895744415,0.34020015360345773,-0.17814627412669284,False,Wait,0
2018-05-18,train,8250.969727,,Neutral,,0.471458142428732,0.3370749255940098,-0.012074364923372369,False,Wait,0
2018-05-21,train,8418.990234,,Neutral,,0.488822834157133,0.3275402082397328,0.11542843304136358,False,Wait,0
2018-05-22,train,8041.779785,,Neutral,,0.4830281470811841,0.33312142137694006,-0.18558363182480853,False,Wait,0
2018-05-23,train,7557.819824,,Neutral,,0.48020276986155164,0.3242825689459502,-0.1519172912744417,False,Wait,0
2018-05-24,train,7587.339844,,Neutral,,0.5108630957683477,0.32091946861835147,0.22867635295842018,False,Wait,0
2018-05-25,train,7480.140137,,Neutral,,0.4851513974743461,0.32077067109362506,-0.18260536924423035,False,Wait,0
2018-05-29,train,7472.589844,,Neutral,,0.4603155306781711,0.3309238236671325,-0.7109606663769902,False,Wait,0
2018-05-30,train,7406.52002,,Neutral,,0.48264199292030563,0.3221272537149045,0.47601939347561445,False,Wait,0
2018-05-31,train,7494.169922,,Neutral,,0.48285597269931213,0.3269635161251531,0.0025456301654255796,False,Wait,0
2018-06-01,train,7541.450195,,Neutral,,0.4958007456848351,0.32632744329619273,0.2550740410029765,False,Wait,0
2018-06-04,train,7514.470215,,Neutral,,0.49512383024521134,0.31566300514242446,0.30072908345388744,False,Wait,0
2018-06-05,train,7633.759766,,Neutral,,0.48942836536631196,0.3216506856904174,0.1920109588528922,False,Wait,0
2018-06-06,train,7653.97998,,Neutral,,0.49414813944221436,0.3231089423297559,0.2563441557976943,False,Wait,0
2018-06-07,train,7678.240234,,Neutral,,0.5006242473623725,0.3216183008588542,-0.05547935728804528,False,Wait,0
2018-06-08,train,7624.919922,,Neutral,,0.4987140646108966,0.3205998650461998,-0.02827465017079233,False,Wait,1
2018-06-11,train,6906.919922,,Neutral,,0.48206766191984507,0.325893858588098,-0.2363328422533344,False,Wait,1
2018-06-12,train,6582.359863,,Neutral,,0.48300815959841426,0.31801510594530136,-0.15615687434009445,False,Wait,1
2018-06-13,train,6349.899902,,Neutral,,0.477074371635764,0.32493453947193857,-0.1947678980187753,False,Wait,1
2018-06-14,train,6675.350098,,Neutral,,0.5107991857189816,0.32831563627355015,-0.014379001193384882,False,Wait,1
2018-06-15,train,6456.580078,,Neutral,,0.5078837702641351,0.32074723600474997,-0.13082179719510215,False,Wait,1
2018-06-18,train,6734.819824,,Neutral,,0.5131438466980138,0.32563545477074063,0.0016093914153098487,False,Wait,1
2018-06-19,train,6769.939941,,Neutral,,0.5059883329724116,0.3263081059800535,-0.21744811011402945,False,Wait,1
2018-06-20,train,6776.549805,,Neutral,,0.499760458358361,0.32834560825803977,0.09114437580214792,False,Wait,1
2018-06-21,train,6729.740234,,Neutral,,0.49770931003213437,0.3255213706188576,-0.23879285311534174,False,Wait,1
2018-06-22,train,6083.689941,,Neutral,,0.4992150461252919,0.3311021828799787,-0.09903749355239878,False,Wait,1
2018-06-25,train,6249.180176,,Neutral,,0.4726970789626179,0.3358943979901523,-0.5647091586266622,False,Wait,1
2018-06-26,train,6093.669922,,Neutral,,0.4782053264641213,0.329276253466086,-0.2121497735094315,False,Wait,1
2018-06-27,train,6157.129883,,Neutral,,0.48984466023749396,0.3242520119124161,-0.617234188350774,False,Wait,1
2018-06-28,train,5903.439941,,Neutral,,0.47074093461859373,0.33005377220360416,0.03181046134276582,False,Wait,1
2018-06-29,train,6218.299805,,Neutral,,0.4775739397541941,0.33329723209569023,0.3935085469184386,False,Wait,1
2018-07-02,train,6614.180176,,Neutral,,0.4721043959885181,0.3380180521266892,0.1966275068537592,False,Wait,1
2018-07-03,train,6529.589844,,Neutral,,0.46347025788637275,0.3395437403557455,-0.06323673652977323,False,Wait,0
2018-07-05,train,6639.140137,,Neutral,,0.46925424717097164,0.34196490023109455,0.3993058264151918,False,Wait,0
2018-07-06,train,6673.5,,Neutral,,0.47081719005026196,0.33933743039729386,0.5091466053737117,False,Wait,0
2018-07-09,train,6741.75,,Neutral,,0.47520495412065394,0.33634960106024675,0.17692551080827032,False,Wait,1
2018-07-10,train,6329.950195,,Neutral,,0.4742318300668655,0.3410313378734507,-0.19441629107547953,False,Wait,1
2018-07-11,train,6394.709961,,Neutral,,0.48011573134241237,0.33395103204655396,-0.27239462245399076,False,Wait,1
2018-07-12,train,6228.810059,,Neutral,,0.4894191208911144,0.33565051563191944,0.17020581125646067,False,Wait,1
2018-07-13,train,6238.049805,,Neutral,,0.4980547386547638,0.3332327379933581,0.06070788983154475,False,Wait,1
2018-07-16,train,6741.75,,Neutral,,0.4947573697200567,0.34036841210083835,0.25691772224387244,False,Wait,1
2018-07-17,train,7321.040039,,Neutral,,0.5004377310362805,0.3559827144635226,-0.0018882980547397746,False,Wait,0
2018-07-18,train,7370.779785,,Neutral,,0.49493011438955825,0.35606329571701006,-0.14470998761021073,False,Wait,0
2018-07-19,train,7466.859863,,Neutral,,0.4971429138256215,0.35076455562196657,-0.22753358902507004,False,Wait,0
2018-07-20,train,7354.129883,,Neutral,,0.4987321045747215,0.3509968417772656,0.14763125460482965,False,Wait,0
2018-07-23,train,7711.109863,,Neutral,,0.5028493496197359,0.35518965587086626,-0.08742766562016487,False,Wait,0
2018-07-24,train,8424.269531,,Neutral,,0.5088558938153311,0.3545094359479382,0.18928811514693558,False,Wait,0
2018-07-25,train,8181.390137,,Neutral,,0.5379450531940563,0.34563061983357896,0.28879284631876384,False,Wait,0
2018-07-26,train,7951.580078,,Neutral,,0.5345211222480812,0.3533092910755598,-0.3761952581958629,False,Wait,0
2018-07-27,train,8165.009766,,Neutral,,0.542144475610749,0.3550731632293898,-0.23753341568337752,False,Wait,0
2018-07-30,train,8180.47998,,Neutral,,0.5400778268944575,0.3555928407502633,-0.2877451029510273,False,Wait,0
2018-07-31,train,7780.439941,,Neutral,,0.5291454157585139,0.34952099842563794,0.12073633036693493,False,Wait,0
2018-08-01,train,7624.910156,,Neutral,,0.521534861275537,0.34313224789828783,-0.1642689297251758,False,Wait,0
2018-08-02,train,7567.149902,,Neutral,,0.527256005245923,0.337282886464559,-0.002921077808003734,False,Wait,0
2018-08-03,train,7434.390137,,Neutral,,0.5201123036106948,0.33817309819412905,0.1961457903133663,False,Wait,0
2018-08-06,train,6951.799805,,Neutral,,0.5044313959748347,0.3377135969501662,-0.04140190764503121,False,Wait,0
2018-08-07,train,6753.120117,,Neutral,,0.4967690644864789,0.3482187804646822,-0.03578016691185104,False,Wait,0
2018-08-08,train,6305.799805,,Neutral,,0.5038992423199747,0.3479516464958479,0.029442310877433972,False,Wait,0
2018-08-09,train,6568.22998,,Neutral,,0.5071969913628016,0.3461460958308868,-0.147765757248749,False,Wait,1
2018-08-10,train,6184.709961,,Neutral,,0.4804667227589037,0.3470012237838824,-0.8223699872595106,False,Wait,1
2018-08-13,train,6297.569824,,Neutral,,0.4623952413268355,0.3435872308585945,-0.5923241717771123,False,Wait,1
2018-08-14,train,6199.709961,,Neutral,,0.454513777048329,0.34537463210774394,0.05480757950734332,False,Wait,1
2018-08-15,train,6308.52002,,Neutral,,0.4472717461894179,0.3346380865186643,-0.24985231167965707,False,Wait,1
2018-08-16,train,6334.72998,,Neutral,,0.45754141267999837,0.3302077661135642,0.2258068776569868,False,Wait,1
2018-08-17,train,6580.629883,,Neutral,,0.47426692690263134,0.34024054372057977,0.49394453983188863,False,Wait,0
2018-08-20,train,6308.529785,,Neutral,,0.4688981784113899,0.3328830144686137,-0.05641425977185708,False,Wait,1
2018-08-21,train,6488.759766,,Neutral,,0.47588917850085644,0.329131284434017,0.29461157317829906,False,Wait,1
2018-08-22,train,6376.709961,,Neutral,,0.46887017577038126,0.3279974230949959,0.03345848377077424,False,Wait,1
2018-08-23,train,6534.879883,,Neutral,,0.44669478179518035,0.3257993272873235,-0.23322323418370977,False,Wait,1
2018-08-24,train,6719.959961,,Neutral,,0.4671324245732482,0.33716191287572134,0.42693397042720604,False,Wait,1
2018-08-27,train,6884.640137,,Neutral,,0.4741801819529038,0.3346280950937848,0.2650764425365197,False,Wait,1
2018-08-28,train,7096.279785,,Neutral,,0.485302187824155,0.33751869908143023,0.03019951544102485,False,Wait,1
2018-08-29,train,7047.160156,46.58527627737933,Neutral,0.48913537458741185,0.4884463864052294,0.33552560158838046,0.11625726015594444,False,Wait,1
2018-08-30,train,6978.22998,47.43922542971694,Neutral,0.5041067194988904,0.4891551953884145,0.34089717441186096,-0.3201429721345137,False,Wait,1
2018-08-31,train,7037.580078,46.716060797717866,Neutral,0.4898646324253036,0.48708566127096103,0.3449887354646035,-0.061641012537825286,False,Wait,1
2018-09-04,train,7361.660156,44.93969631640681,Neutral,0.46148092874078306,0.4788859381016172,0.34030946972073695,-0.26520082123492994,False,Wait,0
2018-09-05,train,6792.830078,50.65838088467615,Neutral,0.5724192841409138,0.4768708982685068,0.35646234921551495,-0.41371838643814424,False,Wait,1
2018-09-06,train,6529.169922,51.920520902493635,Neutral,0.5994133252711054,0.4776419102982545,0.34882585189996457,-0.11230120168149903,False,Wait,1
2018-09-07,train,6467.069824,51.297574917322834,Neutral,0.5986860889883177,0.46509181177737624,0.3390038037132523,-0.400048899709217,False,Wait,1
2018-09-10,train,6329.700195,52.75125006442968,Neutral,0.6260174958895317,0.4671948495229127,0.3399037024434101,0.008070813008303765,False,Wait,1
2018-09-11,train,6321.200195,53.89365622317016,Neutral,0.627412346393768,0.49817912273574827,0.3391179738487051,0.010441987583017174,False,Wait,1
2018-09-12,train,6351.799805,53.75455821087529,Neutral,0.6067402036542486,0.5216431219749065,0.3440025839360756,0.08937093571287186,False,Wait,1
2018-09-13,train,6517.310059,52.62361085039606,Neutral,0.5759059373571568,0.5369449988388915,0.335682601545135,0.6151080176995207,False,Wait,1
2018-09-14,train,6512.709961,52.649535763474674,Neutral,0.5732118080511666,0.5409271143456296,0.3370997572546206,-0.20509350705496043,False,Wait,1
2018-09-17,train,6281.200195,53.44268662574656,Neutral,0.5998535446336952,0.5245052521527686,0.3394883712476597,-0.29604806661876654,False,Wait,1
2018-09-18,train,6371.299805,50.966651161800435,Neutral,0.5621773711473421,0.5087364988976237,0.33680034286776683,0.1819977409136781,False,Wait,1
2018-09-19,train,6398.540039,50.550484030599904,Neutral,0.5464194289572393,0.5149212027069203,0.3471513658663817,0.10675967416135898,False,Wait,1
2018-09-20,train,6519.669922,48.98352527255696,Neutral,0.5132729131489232,0.5166898516236174,0.34904898721894634,0.5690628220408916,False,Wait,1
2018-09-21,train,6734.950195,48.012289348094356,Neutral,0.4923020491360078,0.5172660155530746,0.35285842312909027,-0.022109720350819144,False,Wait,1
2018-09-24,train,6595.410156,48.70281267209403,Neutral,0.5039045850054806,0.521705016503184,0.3498605229472372,-0.3103646138526475,False,Wait,1
2018-09-25,train,6446.470215,48.50902738135134,Neutral,0.5158358937936995,0.5000030032994038,0.34780850507914846,-0.1005694160354512,False,Wait,1
2018-09-26,train,6495.0,47.60563125689479,Neutral,0.5086511580550988,0.48502550851617254,0.346478703738254,-0.1256992662073731,False,Wait,0
2018-09-27,train,6676.75,46.31152864210322,Neutral,0.48931832783657164,0.4773194949853111,0.3426286617192502,-0.14015937328327557,False,Wait,0
2018-09-28,train,6644.129883,46.26270400073178,Neutral,0.48982113981426206,0.472501484356858,0.3489396705019097,-0.09539375518942178,False,Wait,0
2018-10-01,train,6589.620117,46.531405245076016,Neutral,0.492247024542351,0.48050439764987857,0.34009334001418146,-0.05305469237362825,False,Wait,0
2018-10-02,train,6556.100098,46.55867991727875,Neutral,0.49294375693866643,0.4804609334092919,0.3396906267346809,-0.09390183888563211,False,Wait,0
2018-10-03,train,6502.589844,46.92392601253689,Neutral,0.4954825618648262,0.4869121756061142,0.3405247848721056,-0.2235330283117673,False,Wait,0
2018-10-04,train,6576.689941,46.320243385633844,Neutral,0.4855945019039504,0.48882179064858766,0.3287837078490502,-0.5233263943133242,False,Wait,0
2018-10-05,train,6622.47998,45.96078934478393,Neutral,0.4779579834981026,0.48940290613950826,0.328919230333068,-0.12663258109476458,False,Wait,0
2018-10-08,train,6652.22998,46.308810540989626,Neutral,0.4761721243602543,0.4976557332591933,0.3388169105936763,-0.26362841653668917,False,Wait,0
2018-10-09,train,6642.640137,46.6490357915087,Neutral,0.4844337966585581,0.49518052295217485,0.3397351770169788,-0.018867684680919348,False,Wait,0
2018-10-10,train,6585.529785,46.229102463000814,Neutral,0.5021948457052577,0.45752110053553635,0.34040811059961046,-1.1950301718075544,False,Wait,0
2018-10-11,train,6256.240234,48.126655400832945,Neutral,0.5483017414761335,0.4416200169705406,0.3503245155371566,-0.2489028118576427,False,Wait,0
2018-10-12,train,6274.580078,47.200893154689396,Neutral,0.5393743152947285,0.43208525885838484,0.3406128886606339,0.4906497884431905,False,Wait,0
2018-10-15,train,6596.540039,45.375416152214484,Neutral,0.49003474024150206,0.4370788968267798,0.37172785008013914,0.035022558791526014,False,Wait,0
2018-10-16,train,6596.109863,46.91047019509874,Neutral,0.5043437964978474,0.46602778968180036,0.35882051542289045,0.6918064448705301,False,Wait,0
2018-10-17,train,6544.430176,45.477934723518345,Neutral,0.48017188746730044,0.4605209456399949,0.3567404835169003,-0.21861693068797908,False,Wait,0
2018-10-18,train,6476.709961,44.38875077281858,Neutral,0.47304978850830415,0.44094049547513137,0.35355626705158527,-0.6595768154500129,False,Wait,0
2018-10-19,train,6465.410156,43.55350154659015,Neutral,0.46856732298833853,0.42442111572008445,0.35135975646468426,-0.0067182041115294465,False,Wait,0
2018-10-22,train,6487.160156,43.01218703909289,Neutral,0.4636593068272399,0.4224424334734487,0.33624910174401307,-0.13682222699168095,False,Wait,0
2018-10-23,train,6475.740234,43.38318822859287,Neutral,0.4615967146752129,0.4309241857169138,0.3480670663160163,0.018252183793282445,False,Wait,0
2018-10-24,train,6495.839844,42.412767982524414,Neutral,0.45699818434613737,0.41262204085795534,0.3414058223459408,-1.1686126339398475,False,Wait,0
